DateTime,WSPD1/A048E,WSPD11/A048E,WSPD12/A048E,WDIR1/A048E,,,,,,,,
09/09/2018 0630,1.2,1.29,1.37,344,,,,,,,,
09/09/2018 0640,1.3,1.4,1.48,313,,,,,,,,
09/09/2018 0650,1.3,1.4,1.48,303,,,,,,,,
09/09/2018 0700,1.5,1.62,1.7,305,,,,,,,,
09/09/2018 0710,1.4,1.51,1.59,313,,,,,,,,
09/09/2018 0720,1.3,1.4,1.48,306,,,,,,,,
09/09/2018 0730,1.6,1.72,1.82,332,,,,,,,,
09/09/2018 0740,1.6,1.72,1.82,336,,,,,,,,
09/09/2018 0750,1.6,1.72,1.82,335,,,,,,,,
09/09/2018 0800,1.6,1.72,1.82,329,,,,,,,,
09/09/2018 0810,1.5,1.62,1.7,305,,,,,,,,
09/09/2018 0820,1.8,1.94,2.04,308,,,,,,,,
09/09/2018 0830,1.5,1.62,1.7,295,,,,,,,,
09/09/2018 0840,1.6,1.72,1.82,291,,,,,,,,
09/09/2018 0850,1.7,1.83,1.93,296,,,,,,,,
09/09/2018 0900,1.6,1.72,1.82,309,,,,,,,,
09/09/2018 0910,1.8,1.94,2.04,303,,,,,,,,
09/09/2018 0920,1.9,2.05,2.16,297,,,,,,,,
09/09/2018 0930,1.8,1.94,2.04,296,,,,,,,,
09/09/2018 0940,1.9,2.05,2.16,322,,,,,,,,
09/09/2018 0950,1.8,1.94,2.04,322,,,,,,,,
09/09/2018 1000,1.8,1.94,2.04,303,,,,,,,,
09/09/2018 1010,1.7,1.83,1.93,291,,,,,,,,
09/09/2018 1020,1.8,1.94,2.04,292,,,,,,,,
09/09/2018 1030,1.3,1.4,1.48,260,,,,,,,,
09/09/2018 1040,1.8,1.94,2.04,282,,,,,,,,
09/09/2018 1050,1.7,1.83,1.93,281,,,,,,,,
09/09/2018 1100,1.7,1.83,1.93,310,,,,,,,,
09/09/2018 1110,1.3,1.4,1.48,304,,,,,,,,
09/09/2018 1120,1.5,1.62,1.7,308,,,,,,,,
09/09/2018 1130,1.5,1.62,1.7,296,,,,,,,,
09/09/2018 1140,1.5,1.62,1.7,323,,,,,,,,
09/09/2018 1150,1.7,1.83,1.93,302,,,,,,,,
09/09/2018 1200,1.9,2.05,2.16,316,,,,,,,,
09/09/2018 1210,1.7,1.83,1.93,320,,,,,,,,
09/09/2018 1220,1.4,1.51,1.59,320,,,,,,,,
09/09/2018 1230,1.3,1.4,1.48,303,,,,,,,,
09/09/2018 1240,1.1,1.19,1.25,308,,,,,,,,
09/09/2018 1250,1.4,1.51,1.59,317,,,,,,,,
09/09/2018 1300,1.2,1.29,1.37,296,,,,,,,,
09/09/2018 1310,1.5,1.62,1.7,306,,,,,,,,
09/09/2018 1320,1.5,1.62,1.7,289,,,,,,,,
09/09/2018 1330,1.6,1.72,1.82,275,,,,,,,,
09/09/2018 1340,1.5,1.62,1.7,279,,,,,,,,
09/09/2018 1350,1.6,1.72,1.82,293,,,,,,,,
09/09/2018 1400,1.6,1.72,1.82,283,,,,,,,,
09/09/2018 1410,1.7,1.83,1.93,291,,,,,,,,
09/09/2018 1420,1.8,1.94,2.04,297,,,,,,,,
09/09/2018 1430,2,2.16,2.27,293,,,,,,,,
09/09/2018 1440,1.8,1.94,2.04,304,,,,,,,,
09/09/2018 1450,1.9,2.05,2.16,311,,,,,,,,
09/09/2018 1500,1.9,2.05,2.16,305,,,,,,,,
09/09/2018 1510,1.9,2.05,2.16,296,,,,,,,,
09/09/2018 1520,1.4,1.51,1.59,308,,,,,,,,
09/09/2018 1530,1.8,1.94,2.04,317,,,,,,,,
09/09/2018 1540,1.8,1.94,2.04,308,,,,,,,,
09/09/2018 1550,1.9,2.05,2.16,301,,,,,,,,
09/09/2018 1600,1.9,2.05,2.16,328,,,,,,,,
09/09/2018 1610,1.6,1.72,1.82,303,,,,,,,,
09/09/2018 1620,1.8,1.94,2.04,334,,,,,,,,
09/09/2018 1630,2,2.16,2.27,321,,,,,,,,
09/09/2018 1640,1.6,1.72,1.82,320,,,,,,,,
09/09/2018 1650,2.1,2.26,2.39,312,,,,,,,,
09/09/2018 1700,1.7,1.83,1.93,323,,,,,,,,
09/09/2018 1710,2.4,2.59,2.73,330,,,,,,,,
09/09/2018 1720,2.4,2.59,2.73,335,,,,,,,,
09/09/2018 1730,2.5,2.7,2.85,334,,,,,,,,
09/09/2018 1740,2.2,2.37,2.5,339,,,,,,,,
09/09/2018 1750,2.1,2.26,2.39,341,,,,,,,,
09/09/2018 1800,1.9,2.05,2.16,338,,,,,,,,
09/09/2018 1810,1.4,1.51,1.59,332,,,,,,,,
09/09/2018 1820,2,2.16,2.27,319,,,,,,,,
09/09/2018 1830,1.7,1.83,1.93,311,,,,,,,,
09/09/2018 1840,1.9,2.05,2.16,340,,,,,,,,
09/09/2018 1850,1.8,1.94,2.04,351,,,,,,,,
09/09/2018 1900,1.3,1.4,1.48,349,,,,,,,,
09/09/2018 1910,1.8,1.94,2.04,328,,,,,,,,
09/09/2018 1920,2.2,2.37,2.5,332,,,,,,,,
09/09/2018 1930,2.1,2.26,2.39,326,,,,,,,,
09/09/2018 1940,2,2.16,2.27,332,,,,,,,,
09/09/2018 1950,1.7,1.83,1.93,352,,,,,,,,
09/09/2018 2000,1.7,1.83,1.93,338,,,,,,,,
09/09/2018 2010,1.7,1.83,1.93,356,,,,,,,,
09/09/2018 2020,1.3,1.4,1.48,357,,,,,,,,
09/09/2018 2030,1.2,1.29,1.37,330,,,,,,,,
09/09/2018 2040,1.4,1.51,1.59,332,,,,,,,,
09/09/2018 2050,1.2,1.29,1.37,343,,,,,,,,
09/09/2018 2100,1.7,1.83,1.93,320,,,,,,,,
09/09/2018 2110,1.4,1.51,1.59,343,,,,,,,,
09/09/2018 2120,1,1.08,1.14,351,,,,,,,,
09/09/2018 2130,0.5,0.54,0.57,15,,,,,,,,
09/09/2018 2140,1.2,1.29,1.37,318,,,,,,,,
09/09/2018 2150,1,1.08,1.14,329,,,,,,,,
09/09/2018 2200,0.9,0.97,1.03,6,,,,,,,,
09/09/2018 2210,0.8,0.87,0.91,19,,,,,,,,
09/09/2018 2220,0.8,0.87,0.91,5,,,,,,,,
09/09/2018 2230,0.8,0.87,0.91,22,,,,,,,,
09/09/2018 2240,0.4,0.43,0.46,4,,,,,,,,
09/09/2018 2250,0.8,0.87,0.91,328,,,,,,,,
09/09/2018 2300,0.9,0.97,1.03,338,,,,,,,,
09/09/2018 2310,0.8,0.87,0.91,346,,,,,,,,
09/09/2018 2320,0.9,0.97,1.03,34,,,,,,,,
09/09/2018 2330,0.8,0.87,0.91,41,,,,,,,,
09/09/2018 2340,0.1,0.11,0.12,58,,,,,,,,
09/09/2018 2350,0.5,0.54,0.57,62,,,,,,,,
09/10/2018 0000,0.6,0.65,0.69,360,,,,,,,,
09/10/2018 0010,0.6,0.65,0.69,43,,,,,,,,
09/10/2018 0020,1.1,1.19,1.25,17,,,,,,,,
09/10/2018 0030,1.2,1.29,1.37,17,,,,,,,,
09/10/2018 0040,1.5,1.62,1.7,39,,,,,,,,
09/10/2018 0050,1.4,1.51,1.59,56,,,,,,,,
09/10/2018 0100,1.4,1.51,1.59,72,,,,,,,,
09/10/2018 0110,1.4,1.51,1.59,81,,,,,,,,
09/10/2018 0120,1.3,1.4,1.48,71,,,,,,,,
09/10/2018 0130,1.3,1.4,1.48,87,,,,,,,,
09/10/2018 0140,1.3,1.4,1.48,91,,,,,,,,
09/10/2018 0150,1.3,1.4,1.48,85,,,,,,,,
09/10/2018 0200,1.2,1.29,1.37,96,,,,,,,,
09/10/2018 0210,0.6,0.65,0.69,91,,,,,,,,
09/10/2018 0220,1.5,1.62,1.7,54,,,,,,,,
09/10/2018 0230,1.1,1.19,1.25,61,,,,,,,,
09/10/2018 0240,1.1,1.19,1.25,66,,,,,,,,
09/10/2018 0250,1.4,1.51,1.59,93,,,,,,,,
09/10/2018 0300,1.2,1.29,1.37,101,,,,,,,,
09/10/2018 0310,1.4,1.51,1.59,101,,,,,,,,
09/10/2018 0320,1.5,1.62,1.7,132,,,,,,,,
09/10/2018 0330,1.1,1.19,1.25,142,,,,,,,,
09/10/2018 0340,1.2,1.29,1.37,119,,,,,,,,
09/10/2018 0350,1.4,1.51,1.59,100,,,,,,,,
09/10/2018 0400,1.3,1.4,1.48,78,,,,,,,,
09/10/2018 0410,1.3,1.4,1.48,87,,,,,,,,
09/10/2018 0420,1.2,1.29,1.37,71,,,,,,,,
09/10/2018 0430,0.8,0.87,0.91,78,,,,,,,,
09/10/2018 0440,0.6,0.65,0.69,87,,,,,,,,
09/10/2018 0450,0.7,0.76,0.8,292,,,,,,,,
09/10/2018 0500,1.3,1.4,1.48,270,,,,,,,,
09/10/2018 0510,1,1.08,1.14,295,,,,,,,,
09/10/2018 0520,0.4,0.43,0.46,309,,,,,,,,
09/10/2018 0530,0.5,0.54,0.57,306,,,,,,,,
09/10/2018 0540,0.9,0.97,1.03,32,,,,,,,,
09/10/2018 0550,0.7,0.76,0.8,65,,,,,,,,
09/10/2018 0600,1,1.08,1.14,63,,,,,,,,
09/10/2018 0610,1.2,1.29,1.37,65,,,,,,,,
09/10/2018 0620,0.9,0.97,1.03,40,,,,,,,,
09/10/2018 0630,1,1.08,1.14,29,,,,,,,,
09/10/2018 0640,1.2,1.29,1.37,57,,,,,,,,
09/10/2018 0650,0.9,0.97,1.03,64,,,,,,,,
09/10/2018 0700,0.9,0.97,1.03,83,,,,,,,,
09/10/2018 0710,0.9,0.97,1.03,48,,,,,,,,
09/10/2018 0720,1.3,1.4,1.48,24,,,,,,,,
09/10/2018 0730,1.2,1.29,1.37,51,,,,,,,,
09/10/2018 0740,0.7,0.76,0.8,67,,,,,,,,
09/10/2018 0750,0.2,0.22,0.23,322,,,,,,,,
09/10/2018 0800,0.6,0.65,0.69,156,,,,,,,,
09/10/2018 0810,1.2,1.29,1.37,195,,,,,,,,
09/10/2018 0820,2,2.16,2.27,206,,,,,,,,
09/10/2018 0830,0.6,0.65,0.69,209,,,,,,,,
09/10/2018 0840,0.2,0.22,0.23,167,,,,,,,,
09/10/2018 0850,0.6,0.65,0.69,265,,,,,,,,
09/10/2018 0900,0.1,0.11,0.12,321,,,,,,,,
09/10/2018 0910,0.7,0.76,0.8,30,,,,,,,,
09/10/2018 0920,1.2,1.29,1.37,19,,,,,,,,
09/10/2018 0930,1,1.08,1.14,21,,,,,,,,
09/10/2018 0940,1.4,1.51,1.59,3,,,,,,,,
09/10/2018 0950,1.5,1.62,1.7,4,,,,,,,,
09/10/2018 1000,1.4,1.51,1.59,354,,,,,,,,
09/10/2018 1010,1.6,1.72,1.82,7,,,,,,,,
09/10/2018 1020,0.8,0.87,0.91,3,,,,,,,,
09/10/2018 1030,1.3,1.4,1.48,21,,,,,,,,
09/10/2018 1040,1,1.08,1.14,51,,,,,,,,
09/10/2018 1050,1.5,1.62,1.7,56,,,,,,,,
09/10/2018 1100,1.7,1.83,1.93,59,,,,,,,,
09/10/2018 1110,1.2,1.29,1.37,46,,,,,,,,
09/10/2018 1120,1.3,1.4,1.48,58,,,,,,,,
09/10/2018 1130,1.5,1.62,1.7,51,,,,,,,,
09/10/2018 1140,1.9,2.05,2.16,50,,,,,,,,
09/10/2018 1150,2.2,2.37,2.5,60,,,,,,,,
09/10/2018 1200,2.1,2.26,2.39,67,,,,,,,,
09/10/2018 1210,1.8,1.94,2.04,58,,,,,,,,
09/10/2018 1220,2.1,2.26,2.39,69,,,,,,,,
09/10/2018 1230,2.1,2.26,2.39,72,,,,,,,,
09/10/2018 1240,2.3,2.48,2.62,73,,,,,,,,
09/10/2018 1250,2,2.16,2.27,79,,,,,,,,
09/10/2018 1300,2.1,2.26,2.39,84,,,,,,,,
09/10/2018 1310,2,2.16,2.27,90,,,,,,,,
09/10/2018 1320,2.2,2.37,2.5,88,,,,,,,,
09/10/2018 1330,2,2.16,2.27,92,,,,,,,,
09/10/2018 1340,1.8,1.94,2.04,87,,,,,,,,
09/10/2018 1350,2.2,2.37,2.5,89,,,,,,,,
09/10/2018 1400,1.8,1.94,2.04,81,,,,,,,,
09/10/2018 1410,1.6,1.72,1.82,91,,,,,,,,
09/10/2018 1420,1.7,1.83,1.93,96,,,,,,,,
09/10/2018 1430,1.4,1.51,1.59,96,,,,,,,,
09/10/2018 1440,1.4,1.51,1.59,90,,,,,,,,
09/10/2018 1450,1.3,1.4,1.48,113,,,,,,,,
09/10/2018 1500,1.3,1.4,1.48,104,,,,,,,,
09/10/2018 1510,1.2,1.29,1.37,109,,,,,,,,
09/10/2018 1520,1.7,1.83,1.93,129,,,,,,,,
09/10/2018 1530,1.6,1.72,1.82,98,,,,,,,,
09/10/2018 1540,1.9,2.05,2.16,98,,,,,,,,
09/10/2018 1550,1.8,1.94,2.04,108,,,,,,,,
09/10/2018 1600,1.6,1.72,1.82,106,,,,,,,,
09/10/2018 1610,1.4,1.51,1.59,105,,,,,,,,
09/10/2018 1620,1.7,1.83,1.93,102,,,,,,,,
09/10/2018 1630,1.8,1.94,2.04,92,,,,,,,,
09/10/2018 1640,2.8,3.03,3.2,72,,,,,,,,
09/10/2018 1650,2.2,2.37,2.5,65,,,,,,,,
09/10/2018 1700,1.9,2.05,2.16,84,,,,,,,,
09/10/2018 1710,2,2.16,2.27,83,,,,,,,,
09/10/2018 1720,1.4,1.51,1.59,97,,,,,,,,
09/10/2018 1730,1.3,1.4,1.48,99,,,,,,,,
09/10/2018 1740,1.3,1.4,1.48,82,,,,,,,,
09/10/2018 1750,1.3,1.4,1.48,79,,,,,,,,
09/10/2018 1800,1.3,1.4,1.48,92,,,,,,,,
09/10/2018 1810,1.9,2.05,2.16,87,,,,,,,,
09/10/2018 1820,1.8,1.94,2.04,77,,,,,,,,
09/10/2018 1830,2,2.16,2.27,66,,,,,,,,
09/10/2018 1840,2,2.16,2.27,64,,,,,,,,
09/10/2018 1850,2.1,2.26,2.39,67,,,,,,,,
09/10/2018 1900,2.5,2.7,2.85,80,,,,,,,,
09/10/2018 1910,2.4,2.59,2.73,81,,,,,,,,
09/10/2018 1920,2.2,2.37,2.5,80,,,,,,,,
09/10/2018 1930,1.8,1.94,2.04,87,,,,,,,,
09/10/2018 1940,2.5,2.7,2.85,88,,,,,,,,
09/10/2018 1950,3.1,3.35,3.55,94,,,,,,,,
09/10/2018 2000,2.9,3.14,3.31,91,,,,,,,,
09/10/2018 2010,2.7,2.92,3.08,86,,,,,,,,
09/10/2018 2020,2.5,2.7,2.85,83,,,,,,,,
09/10/2018 2030,3,3.24,3.43,83,,,,,,,,
09/10/2018 2040,3.2,3.46,3.66,84,,,,,,,,
09/10/2018 2050,3.1,3.35,3.55,77,,,,,,,,
09/10/2018 2100,3.3,3.57,3.78,72,,,,,,,,
09/10/2018 2110,3.5,3.79,4.01,75,,,,,,,,
09/10/2018 2120,3.4,3.68,3.9,75,,,,,,,,
09/10/2018 2130,3.2,3.46,3.66,77,,,,,,,,
09/10/2018 2140,3.7,4.01,4.25,79,,,,,,,,
09/10/2018 2150,3.7,4.01,4.25,77,,,,,,,,
09/10/2018 2200,4,4.34,4.6,75,,,,,,,,
09/10/2018 2210,3.9,4.23,4.48,74,,,,,,,,
09/10/2018 2220,3.7,4.01,4.25,76,,,,,,,,
09/10/2018 2230,3.7,4.01,4.25,75,,,,,,,,
09/10/2018 2240,3.6,3.9,4.13,71,,,,,,,,
09/10/2018 2250,4,4.34,4.6,87,,,,,,,,
09/10/2018 2300,4.3,4.67,4.95,77,,,,,,,,
09/10/2018 2310,4.4,4.78,5.07,76,,,,,,,,
09/10/2018 2320,4.6,5,5.3,75,,,,,,,,
09/10/2018 2330,4.8,5.22,5.54,76,,,,,,,,
09/10/2018 2340,4.6,5,5.3,75,,,,,,,,
09/10/2018 2350,4.9,5.33,5.65,80,,,,,,,,
09/11/2018 0000,5,5.44,5.77,79,,,,,,,,
09/11/2018 0010,5.3,5.77,6.13,83,,,,,,,,
09/11/2018 0020,5.4,5.88,6.24,84,,,,,,,,
09/11/2018 0030,5.1,5.55,5.89,76,,,,,,,,
09/11/2018 0040,4.9,5.33,5.65,80,,,,,,,,
09/11/2018 0050,4.7,5.11,5.42,85,,,,,,,,
09/11/2018 0100,4.6,5,5.3,83,,,,,,,,
09/11/2018 0110,4.4,4.78,5.07,81,,,,,,,,
09/11/2018 0120,5.1,5.55,5.89,79,,,,,,,,
09/11/2018 0130,5.7,6.21,6.6,79,,,,,,,,
09/11/2018 0140,5.8,6.32,6.72,81,,,,,,,,
09/11/2018 0150,5.1,5.55,5.89,80,,,,,,,,
09/11/2018 0200,5.5,5.99,6.36,84,,,,,,,,
09/11/2018 0210,4.9,5.33,5.65,86,,,,,,,,
09/11/2018 0220,4.9,5.33,5.65,84,,,,,,,,
09/11/2018 0230,4.7,5.11,5.42,87,,,,,,,,
09/11/2018 0240,4.8,5.22,5.54,88,,,,,,,,
09/11/2018 0250,4.7,5.11,5.42,86,,,,,,,,
09/11/2018 0300,4.6,5,5.3,84,,,,,,,,
09/11/2018 0310,4.4,4.78,5.07,84,,,,,,,,
09/11/2018 0320,5.4,5.88,6.24,94,,,,,,,,
09/11/2018 0330,2.9,3.14,3.31,99,,,,,,,,
09/11/2018 0340,4.2,4.56,4.83,92,,,,,,,,
09/11/2018 0350,2.5,2.7,2.85,85,,,,,,,,
09/11/2018 0400,3,3.24,3.43,83,,,,,,,,
09/11/2018 0410,3.3,3.57,3.78,77,,,,,,,,
09/11/2018 0420,4,4.34,4.6,68,,,,,,,,
09/11/2018 0430,4,4.34,4.6,67,,,,,,,,
09/11/2018 0440,4.2,4.56,4.83,58,,,,,,,,
09/11/2018 0450,3.8,4.12,4.36,58,,,,,,,,
09/11/2018 0500,3.6,3.9,4.13,56,,,,,,,,
09/11/2018 0510,4.1,4.45,4.72,64,,,,,,,,
09/11/2018 0520,2.4,2.59,2.73,56,,,,,,,,
09/11/2018 0530,4,4.34,4.6,62,,,,,,,,
09/11/2018 0540,4.7,5.11,5.42,42,,,,,,,,
09/11/2018 0550,5,5.44,5.77,53,,,,,,,,
09/11/2018 0600,3.7,4.01,4.25,79,,,,,,,,
09/11/2018 0610,3,3.24,3.43,83,,,,,,,,
09/11/2018 0620,5.3,5.77,6.13,26,,,,,,,,
09/11/2018 0630,4.7,5.11,5.42,33,,,,,,,,
09/11/2018 0640,5.4,5.88,6.24,51,,,,,,,,
09/11/2018 0650,3.5,3.79,4.01,57,,,,,,,,
09/11/2018 0700,3.5,3.79,4.01,56,,,,,,,,
09/11/2018 0710,3.5,3.79,4.01,49,,,,,,,,
09/11/2018 0720,3.9,4.23,4.48,49,,,,,,,,
09/11/2018 0730,4.3,4.67,4.95,45,,,,,,,,
09/11/2018 0740,4.6,5,5.3,50,,,,,,,,
09/11/2018 0750,4.3,4.67,4.95,55,,,,,,,,
09/11/2018 0800,4.6,5,5.3,50,,,,,,,,
09/11/2018 0810,4.3,4.67,4.95,53,,,,,,,,
09/11/2018 0820,4.5,4.89,5.18,56,,,,,,,,
09/11/2018 0830,4.8,5.22,5.54,58,,,,,,,,
09/11/2018 0840,5,5.44,5.77,54,,,,,,,,
09/11/2018 0850,5.3,5.77,6.13,52,,,,,,,,
09/11/2018 0900,5.5,5.99,6.36,46,,,,,,,,
09/11/2018 0910,5.2,5.66,6.01,47,,,,,,,,
09/11/2018 0920,5.4,5.88,6.24,52,,,,,,,,
09/11/2018 0930,5.8,6.32,6.72,54,,,,,,,,
09/11/2018 0940,5.9,6.43,6.83,53,,,,,,,,
09/11/2018 0950,6.9,7.54,8.02,47,,,,,,,,
09/11/2018 1000,7,7.65,8.14,47,,,,,,,,
09/11/2018 1010,5.8,6.32,6.72,41,,,,,,,,
09/11/2018 1020,5.8,6.32,6.72,48,,,,,,,,
09/11/2018 1030,6.5,7.09,7.54,54,,,,,,,,
09/11/2018 1040,7,7.65,8.14,55,,,,,,,,
09/11/2018 1050,6.9,7.54,8.02,55,,,,,,,,
09/11/2018 1100,7,7.65,8.14,52,,,,,,,,
09/11/2018 1110,6.7,7.32,7.78,56,,,,,,,,
09/11/2018 1120,7,7.65,8.14,51,,,,,,,,
09/11/2018 1130,6.7,7.32,7.78,51,,,,,,,,
09/11/2018 1140,6.8,7.43,7.9,55,,,,,,,,
09/11/2018 1150,7.5,8.2,8.74,57,,,,,,,,
09/11/2018 1200,7.8,8.53,9.09,52,,,,,,,,
09/11/2018 1210,7.8,8.53,9.09,54,,,,,,,,
09/11/2018 1220,7.7,8.42,8.97,64,,,,,,,,
09/11/2018 1230,7.5,8.2,8.74,69,,,,,,,,
09/11/2018 1240,7.7,8.42,8.97,70,,,,,,,,
09/11/2018 1250,7.4,8.09,8.62,75,,,,,,,,
09/11/2018 1300,8.1,8.86,9.44,72,,,,,,,,
09/11/2018 1310,7.9,8.64,9.21,74,,,,,,,,
09/11/2018 1320,8,8.75,9.32,79,,,,,,,,
09/11/2018 1330,7.6,8.31,8.85,75,,,,,,,,
09/11/2018 1340,7.2,7.87,8.38,79,,,,,,,,
09/11/2018 1350,7.5,8.2,8.74,79,,,,,,,,
09/11/2018 1400,7.4,8.09,8.62,76,,,,,,,,
09/11/2018 1410,7.6,8.31,8.85,75,,,,,,,,
09/11/2018 1420,7.6,8.31,8.85,81,,,,,,,,
09/11/2018 1430,7.6,8.31,8.85,78,,,,,,,,
09/11/2018 1440,6.9,7.54,8.02,81,,,,,,,,
09/11/2018 1450,7.1,7.76,8.26,74,,,,,,,,
09/11/2018 1500,6.8,7.43,7.9,74,,,,,,,,
09/11/2018 1510,6.7,7.32,7.78,74,,,,,,,,
09/11/2018 1520,6.8,7.43,7.9,76,,,,,,,,
09/11/2018 1530,7,7.65,8.14,77,,,,,,,,
09/11/2018 1540,7.3,7.98,8.5,83,,,,,,,,
09/11/2018 1550,7.3,7.98,8.5,84,,,,,,,,
09/11/2018 1600,7,7.65,8.14,86,,,,,,,,
09/11/2018 1610,6.9,7.54,8.02,78,,,,,,,,
09/11/2018 1620,6.7,7.32,7.78,81,,,,,,,,
09/11/2018 1630,6.6,7.21,7.66,83,,,,,,,,
09/11/2018 1640,6.8,7.43,7.9,80,,,,,,,,
09/11/2018 1650,6.8,7.43,7.9,83,,,,,,,,
09/11/2018 1700,6.4,6.98,7.43,78,,,,,,,,
09/11/2018 1710,6.6,7.21,7.66,83,,,,,,,,
09/11/2018 1720,7,7.65,8.14,83,,,,,,,,
09/11/2018 1730,6.9,7.54,8.02,83,,,,,,,,
09/11/2018 1740,7.3,7.98,8.5,85,,,,,,,,
09/11/2018 1750,7.2,7.87,8.38,87,,,,,,,,
09/11/2018 1800,7.3,7.98,8.5,81,,,,,,,,
09/11/2018 1810,7,7.65,8.14,89,,,,,,,,
09/11/2018 1820,6.9,7.54,8.02,88,,,,,,,,
09/11/2018 1830,6.7,7.32,7.78,84,,,,,,,,
09/11/2018 1840,7.1,7.76,8.26,85,,,,,,,,
09/11/2018 1850,7.2,7.87,8.38,82,,,,,,,,
09/11/2018 1900,7.2,7.87,8.38,80,,,,,,,,
09/11/2018 1910,8.1,8.86,9.44,83,,,,,,,,
09/11/2018 1920,8.1,8.86,9.44,87,,,,,,,,
09/11/2018 1930,7.6,8.31,8.85,83,,,,,,,,
09/11/2018 1940,8.2,8.97,9.56,79,,,,,,,,
09/11/2018 1950,8,8.75,9.32,80,,,,,,,,
09/11/2018 2000,7.9,8.64,9.21,79,,,,,,,,
09/11/2018 2010,7.8,8.53,9.09,78,,,,,,,,
09/11/2018 2020,7.6,8.31,8.85,79,,,,,,,,
09/11/2018 2030,8.1,8.86,9.44,74,,,,,,,,
09/11/2018 2040,8.4,9.19,9.8,76,,,,,,,,
09/11/2018 2050,8.5,9.31,9.91,73,,,,,,,,
09/11/2018 2100,7.9,8.64,9.21,71,,,,,,,,
09/11/2018 2110,7.7,8.42,8.97,67,,,,,,,,
09/11/2018 2120,8.2,8.97,9.56,67,,,,,,,,
09/11/2018 2130,8.3,9.08,9.68,65,,,,,,,,
09/11/2018 2140,8.4,9.19,9.8,63,,,,,,,,
09/11/2018 2150,8.1,8.86,9.44,60,,,,,,,,
09/11/2018 2200,8.4,9.19,9.8,63,,,,,,,,
09/11/2018 2210,8.9,9.75,10.39,67,,,,,,,,
09/11/2018 2220,8.8,9.64,10.27,64,,,,,,,,
09/11/2018 2230,8.7,9.53,10.15,64,,,,,,,,
09/11/2018 2240,8.8,9.64,10.27,61,,,,,,,,
09/11/2018 2250,8.7,9.53,10.15,60,,,,,,,,
09/11/2018 2300,8.4,9.19,9.8,60,,,,,,,,
09/11/2018 2310,8.7,9.53,10.15,61,,,,,,,,
09/11/2018 2320,9,9.86,10.5,56,,,,,,,,
09/11/2018 2330,9.5,10.41,11.1,55,,,,,,,,
09/11/2018 2340,9.2,10.08,10.74,58,,,,,,,,
09/11/2018 2350,9.4,10.3,10.98,60,,,,,,,,
09/12/2018 0000,9.4,10.3,10.98,62,,,,,,,,
09/12/2018 0010,9.5,10.41,11.1,60,,,,,,,,
09/12/2018 0020,10.1,11.07,11.81,64,,,,,,,,
09/12/2018 0030,10.3,11.29,12.04,68,,,,,,,,
09/12/2018 0040,9.9,10.85,11.57,69,,,,,,,,
09/12/2018 0050,10,10.96,11.69,68,,,,,,,,
09/12/2018 0100,10.2,11.18,11.92,69,,,,,,,,
09/12/2018 0110,10.2,11.18,11.92,67,,,,,,,,
09/12/2018 0120,10.1,11.07,11.81,66,,,,,,,,
09/12/2018 0130,10.1,11.07,11.81,65,,,,,,,,
09/12/2018 0140,9.2,10.08,10.74,62,,,,,,,,
09/12/2018 0150,10.3,11.29,12.04,68,,,,,,,,
09/12/2018 0200,9.8,10.74,11.45,67,,,,,,,,
09/12/2018 0210,10.9,11.96,12.75,66,,,,,,,,
09/12/2018 0220,10.2,11.18,11.92,65,,,,,,,,
09/12/2018 0230,10.4,11.4,12.16,64,,,,,,,,
09/12/2018 0240,10.9,11.96,12.75,70,,,,,,,,
09/12/2018 0250,10.2,11.18,11.92,70,,,,,,,,
09/12/2018 0300,10.7,11.73,12.52,70,,,,,,,,
09/12/2018 0310,11.1,12.18,12.99,69,,,,,,,,
09/12/2018 0320,11,12.07,12.87,68,,,,,,,,
09/12/2018 0330,10.9,11.96,12.75,68,,,,,,,,
09/12/2018 0340,11.2,12.29,13.11,66,,,,,,,,
09/12/2018 0350,11.2,12.29,13.11,66,,,,,,,,
09/12/2018 0400,11.1,12.18,12.99,66,,,,,,,,
09/12/2018 0410,11.2,12.29,13.11,64,,,,,,,,
09/12/2018 0420,11.7,12.84,13.7,65,,,,,,,,
09/12/2018 0430,11.6,12.73,13.58,65,,,,,,,,
09/12/2018 0440,11.5,12.62,13.47,64,,,,,,,,
09/12/2018 0450,11.3,12.4,13.23,66,,,,,,,,
09/12/2018 0500,11.2,12.29,13.11,66,,,,,,,,
09/12/2018 0510,12.1,13.28,14.18,69,,,,,,,,
09/12/2018 0520,11.8,12.95,13.82,64,,,,,,,,
09/12/2018 0530,11.2,12.29,13.11,64,,,,,,,,
09/12/2018 0540,12.6,13.84,14.77,67,,,,,,,,
09/12/2018 0550,12.6,13.84,14.77,68,,,,,,,,
09/12/2018 0600,12.3,13.51,14.42,70,,,,,,,,
09/12/2018 0610,12.9,14.17,15.13,71,,,,,,,,
09/12/2018 0620,13.2,14.5,15.49,72,,,,,,,,
09/12/2018 0630,13.7,15.06,16.08,73,,,,,,,,
09/12/2018 0640,12.7,13.95,14.89,67,,,,,,,,
09/12/2018 0650,13.3,14.61,15.61,68,,,,,,,,
09/12/2018 0700,14.3,15.72,16.8,70,,,,,,,,
09/12/2018 0710,14.2,15.61,16.68,77,,,,,,,,
09/12/2018 0720,16,17.61,18.84,93,,,,,,,,
