DateTime,WSPD1/A048E,WSPD11/A048E,WSPD12/A048E,WDIR1/A048E,,,,,,,,
11/19/2018 0640,4.4,4.78,5.07,156,,,,,,,,
11/19/2018 0650,5.2,5.66,6.01,189,,,,,,,,
11/19/2018 0700,5.7,6.21,6.6,179,,,,,,,,
11/19/2018 0710,4.7,5.11,5.42,177,,,,,,,,
11/19/2018 0720,4.6,5,5.3,189,,,,,,,,
11/19/2018 0730,4.3,4.67,4.95,187,,,,,,,,
11/19/2018 0740,3.6,3.9,4.13,181,,,,,,,,
11/19/2018 0750,4.2,4.56,4.83,171,,,,,,,,
11/19/2018 0800,3.4,3.68,3.9,193,,,,,,,,
11/19/2018 0810,3.5,3.79,4.01,196,,,,,,,,
11/19/2018 0820,3.6,3.9,4.13,197,,,,,,,,
11/19/2018 0830,4.4,4.78,5.07,160,,,,,,,,
11/19/2018 0840,4.8,5.22,5.54,155,,,,,,,,
11/19/2018 0850,5.5,5.99,6.36,162,,,,,,,,
11/19/2018 0900,5.2,5.66,6.01,163,,,,,,,,
11/19/2018 0910,5.3,5.77,6.13,163,,,,,,,,
11/19/2018 0920,6.1,6.65,7.07,164,,,,,,,,
11/19/2018 0930,5.6,6.1,6.48,171,,,,,,,,
11/19/2018 0940,5.6,6.1,6.48,164,,,,,,,,
11/19/2018 0950,5.8,6.32,6.72,168,,,,,,,,
11/19/2018 1000,5.8,6.32,6.72,172,,,,,,,,
11/19/2018 1010,5.9,6.43,6.83,166,,,,,,,,
11/19/2018 1020,6.2,6.76,7.19,169,,,,,,,,
11/19/2018 1030,6,6.54,6.95,168,,,,,,,,
11/19/2018 1040,6.4,6.98,7.43,163,,,,,,,,
11/19/2018 1050,6.7,7.32,7.78,166,,,,,,,,
11/19/2018 1100,6.7,7.32,7.78,176,,,,,,,,
11/19/2018 1110,6,6.54,6.95,180,,,,,,,,
11/19/2018 1120,6.4,6.98,7.43,177,,,,,,,,
11/19/2018 1130,6,6.54,6.95,186,,,,,,,,
11/19/2018 1140,5.6,6.1,6.48,184,,,,,,,,
11/19/2018 1150,6.1,6.65,7.07,178,,,,,,,,
11/19/2018 1200,6.3,6.87,7.31,184,,,,,,,,
11/19/2018 1210,6.3,6.87,7.31,187,,,,,,,,
11/19/2018 1220,6.8,7.43,7.9,177,,,,,,,,
11/19/2018 1230,6.4,6.98,7.43,185,,,,,,,,
11/19/2018 1240,6.6,7.21,7.66,187,,,,,,,,
11/19/2018 1250,6.6,7.21,7.66,187,,,,,,,,
11/19/2018 1300,6.4,6.98,7.43,189,,,,,,,,
11/19/2018 1310,6.3,6.87,7.31,195,,,,,,,,
11/19/2018 1320,6.6,7.21,7.66,193,,,,,,,,
11/19/2018 1330,6.5,7.09,7.54,188,,,,,,,,
11/19/2018 1340,6.1,6.65,7.07,194,,,,,,,,
11/19/2018 1350,6.1,6.65,7.07,197,,,,,,,,
11/19/2018 1400,6.6,7.21,7.66,196,,,,,,,,
11/19/2018 1410,6.6,7.21,7.66,189,,,,,,,,
11/19/2018 1420,6.9,7.54,8.02,197,,,,,,,,
11/19/2018 1430,6.8,7.43,7.9,194,,,,,,,,
11/19/2018 1440,6.8,7.43,7.9,194,,,,,,,,
11/19/2018 1450,6.5,7.09,7.54,195,,,,,,,,
11/19/2018 1500,6.3,6.87,7.31,194,,,,,,,,
11/19/2018 1510,6.6,7.21,7.66,194,,,,,,,,
11/19/2018 1520,6.4,6.98,7.43,193,,,,,,,,
11/19/2018 1530,6.9,7.54,8.02,187,,,,,,,,
11/19/2018 1540,6.9,7.54,8.02,196,,,,,,,,
11/19/2018 1550,6.7,7.32,7.78,206,,,,,,,,
11/19/2018 1600,7.2,7.87,8.38,205,,,,,,,,
11/19/2018 1610,6.3,6.87,7.31,196,,,,,,,,
11/19/2018 1620,5.5,5.99,6.36,204,,,,,,,,
11/19/2018 1630,6.1,6.65,7.07,209,,,,,,,,
11/19/2018 1640,8.5,9.31,9.91,277,,,,,,,,
11/19/2018 1650,5.9,6.43,6.83,273,,,,,,,,
11/19/2018 1700,5.8,6.32,6.72,266,,,,,,,,
11/19/2018 1710,6.6,7.21,7.66,263,,,,,,,,
11/19/2018 1720,6.2,6.76,7.19,242,,,,,,,,
11/19/2018 1730,5,5.44,5.77,210,,,,,,,,
11/19/2018 1740,4.9,5.33,5.65,200,,,,,,,,
11/19/2018 1750,4.8,5.22,5.54,201,,,,,,,,
11/19/2018 1800,5,5.44,5.77,222,,,,,,,,
11/19/2018 1810,5.4,5.88,6.24,219,,,,,,,,
11/19/2018 1820,4.4,4.78,5.07,232,,,,,,,,
11/19/2018 1830,5.1,5.55,5.89,222,,,,,,,,
11/19/2018 1840,5.9,6.43,6.83,217,,,,,,,,
11/19/2018 1850,6.3,6.87,7.31,211,,,,,,,,
11/19/2018 1900,6.3,6.87,7.31,196,,,,,,,,
11/19/2018 1910,5.9,6.43,6.83,199,,,,,,,,
11/19/2018 1920,6.9,7.54,8.02,193,,,,,,,,
11/19/2018 1930,7,7.65,8.14,194,,,,,,,,
11/19/2018 1940,6.3,6.87,7.31,202,,,,,,,,
11/19/2018 1950,6.7,7.32,7.78,205,,,,,,,,
11/19/2018 2000,7.4,8.09,8.62,203,,,,,,,,
11/19/2018 2010,7.2,7.87,8.38,197,,,,,,,,
11/19/2018 2020,7.5,8.2,8.74,191,,,,,,,,
11/19/2018 2030,7.4,8.09,8.62,196,,,,,,,,
11/19/2018 2040,6.7,7.32,7.78,190,,,,,,,,
11/19/2018 2050,7.1,7.76,8.26,194,,,,,,,,
11/19/2018 2100,7.2,7.87,8.38,196,,,,,,,,
11/19/2018 2110,6.6,7.21,7.66,197,,,,,,,,
11/19/2018 2120,7,7.65,8.14,205,,,,,,,,
11/19/2018 2130,7.3,7.98,8.5,207,,,,,,,,
11/19/2018 2140,6.8,7.43,7.9,209,,,,,,,,
11/19/2018 2150,5.9,6.43,6.83,212,,,,,,,,
11/19/2018 2200,6.6,7.21,7.66,213,,,,,,,,
11/19/2018 2210,5.6,6.1,6.48,212,,,,,,,,
11/19/2018 2220,5.1,5.55,5.89,217,,,,,,,,
11/19/2018 2230,3.9,4.23,4.48,223,,,,,,,,
11/19/2018 2240,4.2,4.56,4.83,243,,,,,,,,
11/19/2018 2250,4.7,5.11,5.42,266,,,,,,,,
11/19/2018 2300,5.3,5.77,6.13,262,,,,,,,,
11/19/2018 2310,4.8,5.22,5.54,273,,,,,,,,
11/19/2018 2320,5.2,5.66,6.01,265,,,,,,,,
11/19/2018 2330,4.9,5.33,5.65,265,,,,,,,,
11/19/2018 2340,4.2,4.56,4.83,268,,,,,,,,
11/19/2018 2350,4.3,4.67,4.95,249,,,,,,,,
11/20/2018 0000,4.7,5.11,5.42,265,,,,,,,,
11/20/2018 0010,4.7,5.11,5.42,271,,,,,,,,
11/20/2018 0020,5.1,5.55,5.89,258,,,,,,,,
11/20/2018 0030,4.8,5.22,5.54,256,,,,,,,,
11/20/2018 0040,4.6,5,5.3,253,,,,,,,,
11/20/2018 0050,4.9,5.33,5.65,267,,,,,,,,
11/20/2018 0100,4.7,5.11,5.42,266,,,,,,,,
11/20/2018 0110,4.4,4.78,5.07,264,,,,,,,,
11/20/2018 0120,5,5.44,5.77,261,,,,,,,,
11/20/2018 0130,4.8,5.22,5.54,265,,,,,,,,
11/20/2018 0140,5.1,5.55,5.89,261,,,,,,,,
11/20/2018 0150,5.1,5.55,5.89,254,,,,,,,,
11/20/2018 0200,4.8,5.22,5.54,253,,,,,,,,
11/20/2018 0210,4.8,5.22,5.54,246,,,,,,,,
11/20/2018 0220,4,4.34,4.6,256,,,,,,,,
11/20/2018 0230,3.4,3.68,3.9,266,,,,,,,,
11/20/2018 0240,3.6,3.9,4.13,249,,,,,,,,
11/20/2018 0250,3.6,3.9,4.13,255,,,,,,,,
11/20/2018 0300,3.7,4.01,4.25,249,,,,,,,,
11/20/2018 0310,3.6,3.9,4.13,254,,,,,,,,
11/20/2018 0320,2.7,2.92,3.08,249,,,,,,,,
11/20/2018 0330,3.2,3.46,3.66,248,,,,,,,,
11/20/2018 0340,3.8,4.12,4.36,247,,,,,,,,
11/20/2018 0350,3.5,3.79,4.01,223,,,,,,,,
11/20/2018 0400,4.7,5.11,5.42,202,,,,,,,,
11/20/2018 0410,4.1,4.45,4.72,202,,,,,,,,
11/20/2018 0420,4.2,4.56,4.83,212,,,,,,,,
11/20/2018 0430,4.5,4.89,5.18,213,,,,,,,,
11/20/2018 0440,3.9,4.23,4.48,218,,,,,,,,
11/20/2018 0450,3.3,3.57,3.78,211,,,,,,,,
11/20/2018 0500,2.9,3.14,3.31,211,,,,,,,,
11/20/2018 0510,3.4,3.68,3.9,209,,,,,,,,
11/20/2018 0520,6.7,7.32,7.78,203,,,,,,,,
11/20/2018 0530,6.8,7.43,7.9,207,,,,,,,,
11/20/2018 0540,7,7.65,8.14,205,,,,,,,,
11/20/2018 0550,7.4,8.09,8.62,207,,,,,,,,
11/20/2018 0600,7.8,8.53,9.09,204,,,,,,,,
11/20/2018 0610,7.4,8.09,8.62,206,,,,,,,,
11/20/2018 0620,7.4,8.09,8.62,206,,,,,,,,
11/20/2018 0630,8.2,8.97,9.56,206,,,,,,,,
11/20/2018 0640,9.2,10.08,10.74,217,,,,,,,,
11/20/2018 0650,9.1,9.97,10.62,223,,,,,,,,
11/20/2018 0700,9.4,10.3,10.98,221,,,,,,,,
11/20/2018 0710,10.1,11.07,11.81,220,,,,,,,,
11/20/2018 0720,9.5,10.41,11.1,218,,,,,,,,
11/20/2018 0730,9.5,10.41,11.1,222,,,,,,,,
11/20/2018 0740,10.3,11.29,12.04,221,,,,,,,,
11/20/2018 0750,10.4,11.4,12.16,228,,,,,,,,
11/20/2018 0800,9.9,10.85,11.57,232,,,,,,,,
11/20/2018 0810,9.3,10.19,10.86,236,,,,,,,,
11/20/2018 0820,9.8,10.74,11.45,233,,,,,,,,
11/20/2018 0830,9.6,10.52,11.21,226,,,,,,,,
11/20/2018 0840,8.7,9.53,10.15,225,,,,,,,,
11/20/2018 0850,8.3,9.08,9.68,227,,,,,,,,
11/20/2018 0900,7.9,8.64,9.21,226,,,,,,,,
11/20/2018 0910,8.5,9.31,9.91,227,,,,,,,,
11/20/2018 0920,9.4,10.3,10.98,223,,,,,,,,
11/20/2018 0930,8.5,9.31,9.91,227,,,,,,,,
11/20/2018 0940,9.4,10.3,10.98,232,,,,,,,,
11/20/2018 0950,7.8,8.53,9.09,221,,,,,,,,
11/20/2018 1000,8.5,9.31,9.91,226,,,,,,,,
11/20/2018 1010,10.5,11.51,12.28,212,,,,,,,,
11/20/2018 1020,7.7,8.42,8.97,213,,,,,,,,
11/20/2018 1030,9,9.86,10.5,204,,,,,,,,
11/20/2018 1040,6.5,7.09,7.54,217,,,,,,,,
11/20/2018 1050,5.2,5.66,6.01,208,,,,,,,,
11/20/2018 1100,4,4.34,4.6,204,,,,,,,,
11/20/2018 1110,4.1,4.45,4.72,201,,,,,,,,
11/20/2018 1120,3.9,4.23,4.48,208,,,,,,,,
11/20/2018 1130,4.2,4.56,4.83,230,,,,,,,,
11/20/2018 1140,4.9,5.33,5.65,236,,,,,,,,
11/20/2018 1150,5.5,5.99,6.36,230,,,,,,,,
11/20/2018 1200,5.8,6.32,6.72,242,,,,,,,,
11/20/2018 1210,6.3,6.87,7.31,253,,,,,,,,
11/20/2018 1220,6.5,7.09,7.54,267,,,,,,,,
11/20/2018 1230,6,6.54,6.95,279,,,,,,,,
11/20/2018 1240,7,7.65,8.14,287,,,,,,,,
11/20/2018 1250,7.1,7.76,8.26,294,,,,,,,,
11/20/2018 1300,7,7.65,8.14,291,,,,,,,,
11/20/2018 1310,8.6,9.42,10.03,295,,,,,,,,
11/20/2018 1320,8.1,8.86,9.44,297,,,,,,,,
11/20/2018 1330,7.9,8.64,9.21,299,,,,,,,,
11/20/2018 1340,7.5,8.2,8.74,304,,,,,,,,
11/20/2018 1350,7.3,7.98,8.5,293,,,,,,,,
11/20/2018 1400,6.8,7.43,7.9,293,,,,,,,,
11/20/2018 1410,6.9,7.54,8.02,297,,,,,,,,
11/20/2018 1420,7,7.65,8.14,287,,,,,,,,
11/20/2018 1430,6.8,7.43,7.9,293,,,,,,,,
11/20/2018 1440,6.5,7.09,7.54,294,,,,,,,,
11/20/2018 1450,6.3,6.87,7.31,286,,,,,,,,
11/20/2018 1500,6.5,7.09,7.54,285,,,,,,,,
11/20/2018 1510,6.6,7.21,7.66,288,,,,,,,,
11/20/2018 1520,7.1,7.76,8.26,282,,,,,,,,
11/20/2018 1530,7.2,7.87,8.38,287,,,,,,,,
11/20/2018 1540,7.4,8.09,8.62,276,,,,,,,,
11/20/2018 1550,7.5,8.2,8.74,280,,,,,,,,
11/20/2018 1600,7.3,7.98,8.5,288,,,,,,,,
11/20/2018 1610,7.1,7.76,8.26,284,,,,,,,,
11/20/2018 1620,7.2,7.87,8.38,290,,,,,,,,
11/20/2018 1630,7.4,8.09,8.62,284,,,,,,,,
11/20/2018 1640,7.2,7.87,8.38,295,,,,,,,,
11/20/2018 1650,7.5,8.2,8.74,290,,,,,,,,
11/20/2018 1700,7.5,8.2,8.74,294,,,,,,,,
11/20/2018 1710,7.3,7.98,8.5,291,,,,,,,,
11/20/2018 1720,7.3,7.98,8.5,294,,,,,,,,
11/20/2018 1730,7.8,8.53,9.09,289,,,,,,,,
11/20/2018 1740,7.7,8.42,8.97,287,,,,,,,,
11/20/2018 1750,7.7,8.42,8.97,293,,,,,,,,
11/20/2018 1800,7.8,8.53,9.09,289,,,,,,,,
11/20/2018 1810,7.9,8.64,9.21,295,,,,,,,,
11/20/2018 1820,6.9,7.54,8.02,293,,,,,,,,
11/20/2018 1830,6.9,7.54,8.02,287,,,,,,,,
11/20/2018 1840,6.6,7.21,7.66,281,,,,,,,,
11/20/2018 1850,6.3,6.87,7.31,277,,,,,,,,
11/20/2018 1900,6.3,6.87,7.31,278,,,,,,,,
11/20/2018 1910,6.4,6.98,7.43,275,,,,,,,,
11/20/2018 1920,6,6.54,6.95,266,,,,,,,,
11/20/2018 1930,6.1,6.65,7.07,264,,,,,,,,
11/20/2018 1940,6.5,7.09,7.54,269,,,,,,,,
11/20/2018 1950,6.5,7.09,7.54,268,,,,,,,,
11/20/2018 2000,6.5,7.09,7.54,267,,,,,,,,
11/20/2018 2010,7.1,7.76,8.26,261,,,,,,,,
11/20/2018 2020,6.9,7.54,8.02,258,,,,,,,,
11/20/2018 2030,6.5,7.09,7.54,264,,,,,,,,
11/20/2018 2040,6.6,7.21,7.66,257,,,,,,,,
11/20/2018 2050,7.5,8.2,8.74,267,,,,,,,,
11/20/2018 2100,7.5,8.2,8.74,261,,,,,,,,
11/20/2018 2110,7.7,8.42,8.97,255,,,,,,,,
11/20/2018 2120,7.9,8.64,9.21,253,,,,,,,,
11/20/2018 2130,7.6,8.31,8.85,255,,,,,,,,
11/20/2018 2140,8.2,8.97,9.56,256,,,,,,,,
11/20/2018 2150,8.1,8.86,9.44,247,,,,,,,,
11/20/2018 2200,7.9,8.64,9.21,254,,,,,,,,
11/20/2018 2210,7.6,8.31,8.85,250,,,,,,,,
11/20/2018 2220,8,8.75,9.32,251,,,,,,,,
11/20/2018 2230,8.2,8.97,9.56,241,,,,,,,,
11/20/2018 2240,7.6,8.31,8.85,243,,,,,,,,
11/20/2018 2250,8.1,8.86,9.44,241,,,,,,,,
11/20/2018 2300,8.6,9.42,10.03,239,,,,,,,,
11/20/2018 2310,8.7,9.53,10.15,238,,,,,,,,
11/20/2018 2320,8.9,9.75,10.39,238,,,,,,,,
11/20/2018 2330,9.3,10.19,10.86,233,,,,,,,,
11/20/2018 2340,9.4,10.3,10.98,240,,,,,,,,
11/20/2018 2350,9.6,10.52,11.21,239,,,,,,,,
11/21/2018 0000,10,10.96,11.69,237,,,,,,,,
11/21/2018 0010,9.8,10.74,11.45,234,,,,,,,,
11/21/2018 0020,9.7,10.63,11.33,236,,,,,,,,
11/21/2018 0030,10.8,11.84,12.63,239,,,,,,,,
11/21/2018 0040,10.9,11.96,12.75,235,,,,,,,,
11/21/2018 0050,11.8,12.95,13.82,238,,,,,,,,
11/21/2018 0100,12.2,13.39,14.3,248,,,,,,,,
11/21/2018 0110,11.9,13.06,13.94,277,,,,,,,,
11/21/2018 0120,10.3,11.29,12.04,278,,,,,,,,
11/21/2018 0130,10.6,11.62,12.4,287,,,,,,,,
11/21/2018 0140,10.9,11.96,12.75,327,,,,,,,,
11/21/2018 0150,13.6,14.95,15.97,319,,,,,,,,
11/21/2018 0200,12.8,14.06,15.01,320,,,,,,,,
11/21/2018 0210,14.5,15.95,17.04,318,,,,,,,,
11/21/2018 0220,13.5,14.84,15.85,318,,,,,,,,
11/21/2018 0230,13,14.28,15.25,316,,,,,,,,
11/21/2018 0240,13.3,14.61,15.61,317,,,,,,,,
11/21/2018 0250,13.3,14.61,15.61,312,,,,,,,,
11/21/2018 0300,13.7,15.06,16.08,316,,,,,,,,
11/21/2018 0310,13.5,14.84,15.85,319,,,,,,,,
11/21/2018 0320,13.6,14.95,15.97,320,,,,,,,,
11/21/2018 0330,14,15.39,16.44,316,,,,,,,,
11/21/2018 0340,14,15.39,16.44,320,,,,,,,,
11/21/2018 0350,13.8,15.17,16.2,309,,,,,,,,
11/21/2018 0400,13.6,14.95,15.97,319,,,,,,,,
11/21/2018 0410,14.3,15.72,16.8,316,,,,,,,,
11/21/2018 0420,13.1,14.39,15.37,322,,,,,,,,
11/21/2018 0430,13.7,15.06,16.08,318,,,,,,,,
11/21/2018 0440,13.4,14.72,15.73,313,,,,,,,,
11/21/2018 0450,13.5,14.84,15.85,321,,,,,,,,
11/21/2018 0500,13.6,14.95,15.97,318,,,,,,,,
11/21/2018 0510,13.9,15.28,16.32,314,,,,,,,,
11/21/2018 0520,13.5,14.84,15.85,318,,,,,,,,
11/21/2018 0530,14.4,15.84,16.92,322,,,,,,,,
11/21/2018 0540,13.6,14.95,15.97,316,,,,,,,,
11/21/2018 0550,13,14.28,15.25,318,,,,,,,,
11/21/2018 0600,12.2,13.39,14.3,316,,,,,,,,
11/21/2018 0610,11.7,12.84,13.7,316,,,,,,,,
11/21/2018 0620,12,13.17,14.06,322,,,,,,,,
11/21/2018 0630,13,14.28,15.25,323,,,,,,,,
11/21/2018 0640,12.5,13.73,14.65,318,,,,,,,,
11/21/2018 0650,12.5,13.73,14.65,318,,,,,,,,
11/21/2018 0700,12.4,13.62,14.54,308,,,,,,,,
11/21/2018 0710,11.7,12.84,13.7,306,,,,,,,,
11/21/2018 0720,11.7,12.84,13.7,315,,,,,,,,
11/21/2018 0730,11.9,13.06,13.94,320,,,,,,,,
11/21/2018 0740,10.7,11.73,12.52,324,,,,,,,,
11/21/2018 0750,10.5,11.51,12.28,322,,,,,,,,
11/21/2018 0800,11,12.07,12.87,327,,,,,,,,
11/21/2018 0810,10.7,11.73,12.52,330,,,,,,,,
11/21/2018 0820,10.2,11.18,11.92,332,,,,,,,,
11/21/2018 0830,10.2,11.18,11.92,335,,,,,,,,
11/21/2018 0840,10.8,11.84,12.63,337,,,,,,,,
11/21/2018 0850,10.3,11.29,12.04,332,,,,,,,,
11/21/2018 0900,10.6,11.62,12.4,339,,,,,,,,
11/21/2018 0910,10.2,11.18,11.92,329,,,,,,,,
11/21/2018 0920,10.1,11.07,11.81,329,,,,,,,,
11/21/2018 0930,10,10.96,11.69,328,,,,,,,,
11/21/2018 0940,10.2,11.18,11.92,326,,,,,,,,
11/21/2018 0950,8.7,9.53,10.15,320,,,,,,,,
11/21/2018 1000,8.1,8.86,9.44,323,,,,,,,,
11/21/2018 1010,8.2,8.97,9.56,324,,,,,,,,
11/21/2018 1020,8.6,9.42,10.03,335,,,,,,,,
11/21/2018 1030,8.4,9.19,9.8,328,,,,,,,,
11/21/2018 1040,7.4,8.09,8.62,331,,,,,,,,
11/21/2018 1050,7.7,8.42,8.97,322,,,,,,,,
11/21/2018 1100,8.4,9.19,9.8,315,,,,,,,,
11/21/2018 1110,7.2,7.87,8.38,321,,,,,,,,
11/21/2018 1120,7.9,8.64,9.21,317,,,,,,,,
11/21/2018 1130,7.6,8.31,8.85,310,,,,,,,,
11/21/2018 1140,6.6,7.21,7.66,317,,,,,,,,
11/21/2018 1150,6.5,7.09,7.54,309,,,,,,,,
11/21/2018 1200,7.6,8.31,8.85,318,,,,,,,,
11/21/2018 1210,7.9,8.64,9.21,307,,,,,,,,
11/21/2018 1220,7.4,8.09,8.62,308,,,,,,,,
11/21/2018 1230,6.2,6.76,7.19,312,,,,,,,,
11/21/2018 1240,5.3,5.77,6.13,310,,,,,,,,
11/21/2018 1250,6,6.54,6.95,312,,,,,,,,
11/21/2018 1300,7,7.65,8.14,322,,,,,,,,
11/21/2018 1310,7.3,7.98,8.5,331,,,,,,,,
11/21/2018 1320,7.1,7.76,8.26,313,,,,,,,,
11/21/2018 1330,7.1,7.76,8.26,318,,,,,,,,
11/21/2018 1340,7.1,7.76,8.26,319,,,,,,,,
11/21/2018 1350,6.8,7.43,7.9,308,,,,,,,,
11/21/2018 1400,6.7,7.32,7.78,318,,,,,,,,
11/21/2018 1410,5.8,6.32,6.72,310,,,,,,,,
11/21/2018 1420,6.7,7.32,7.78,302,,,,,,,,
11/21/2018 1430,6.2,6.76,7.19,300,,,,,,,,
11/21/2018 1440,5.3,5.77,6.13,310,,,,,,,,
11/21/2018 1450,4.1,4.45,4.72,316,,,,,,,,
11/21/2018 1500,3.9,4.23,4.48,327,,,,,,,,
11/21/2018 1510,3.5,3.79,4.01,303,,,,,,,,
11/21/2018 1520,3.4,3.68,3.9,310,,,,,,,,
11/21/2018 1530,3.9,4.23,4.48,329,,,,,,,,
11/21/2018 1540,3.8,4.12,4.36,305,,,,,,,,
11/21/2018 1550,4.2,4.56,4.83,280,,,,,,,,
11/21/2018 1600,4.6,5,5.3,302,,,,,,,,
11/21/2018 1610,5.6,6.1,6.48,285,,,,,,,,
11/21/2018 1620,4,4.34,4.6,276,,,,,,,,
11/21/2018 1630,4,4.34,4.6,291,,,,,,,,
11/21/2018 1640,4.6,5,5.3,286,,,,,,,,
11/21/2018 1650,6.1,6.65,7.07,297,,,,,,,,
11/21/2018 1700,5.8,6.32,6.72,291,,,,,,,,
11/21/2018 1710,5.1,5.55,5.89,290,,,,,,,,
11/21/2018 1720,4.4,4.78,5.07,282,,,,,,,,
11/21/2018 1730,4.1,4.45,4.72,300,,,,,,,,
11/21/2018 1740,4.9,5.33,5.65,283,,,,,,,,
11/21/2018 1750,4.9,5.33,5.65,272,,,,,,,,
11/21/2018 1800,5.1,5.55,5.89,272,,,,,,,,
11/21/2018 1810,5.6,6.1,6.48,273,,,,,,,,
11/21/2018 1820,4.9,5.33,5.65,274,,,,,,,,
11/21/2018 1830,4.5,4.89,5.18,268,,,,,,,,
11/21/2018 1840,5.4,5.88,6.24,253,,,,,,,,
11/21/2018 1850,5,5.44,5.77,258,,,,,,,,
11/21/2018 1900,5.8,6.32,6.72,281,,,,,,,,
11/21/2018 1910,6.9,7.54,8.02,274,,,,,,,,
11/21/2018 1920,8.6,9.42,10.03,262,,,,,,,,
11/21/2018 1930,8.9,9.75,10.39,260,,,,,,,,
11/21/2018 1940,8.2,8.97,9.56,265,,,,,,,,
11/21/2018 1950,7.5,8.2,8.74,268,,,,,,,,
11/21/2018 2000,7.8,8.53,9.09,266,,,,,,,,
11/21/2018 2010,7.2,7.87,8.38,272,,,,,,,,
11/21/2018 2020,7.9,8.64,9.21,279,,,,,,,,
11/21/2018 2030,7.8,8.53,9.09,276,,,,,,,,
11/21/2018 2040,7.5,8.2,8.74,277,,,,,,,,
11/21/2018 2050,7.8,8.53,9.09,281,,,,,,,,
11/21/2018 2100,7.6,8.31,8.85,274,,,,,,,,
11/21/2018 2110,6.1,6.65,7.07,279,,,,,,,,
11/21/2018 2120,6.7,7.32,7.78,270,,,,,,,,
11/21/2018 2130,7,7.65,8.14,270,,,,,,,,
11/21/2018 2140,7.3,7.98,8.5,265,,,,,,,,
11/21/2018 2150,7.3,7.98,8.5,266,,,,,,,,
11/21/2018 2200,7.7,8.42,8.97,273,,,,,,,,
11/21/2018 2210,7.8,8.53,9.09,268,,,,,,,,
11/21/2018 2220,8.6,9.42,10.03,269,,,,,,,,
11/21/2018 2230,8.6,9.42,10.03,272,,,,,,,,
11/21/2018 2240,8.2,8.97,9.56,277,,,,,,,,
11/21/2018 2250,7.6,8.31,8.85,275,,,,,,,,
11/21/2018 2300,7.8,8.53,9.09,271,,,,,,,,
11/21/2018 2310,8.1,8.86,9.44,276,,,,,,,,
11/21/2018 2320,7.8,8.53,9.09,277,,,,,,,,
11/21/2018 2330,8.3,9.08,9.68,285,,,,,,,,
11/21/2018 2340,7.8,8.53,9.09,279,,,,,,,,
11/21/2018 2350,8.1,8.86,9.44,279,,,,,,,,
11/22/2018 0000,8.2,8.97,9.56,274,,,,,,,,
11/22/2018 0010,8.6,9.42,10.03,272,,,,,,,,
11/22/2018 0020,8.2,8.97,9.56,271,,,,,,,,
11/22/2018 0030,9.1,9.97,10.62,273,,,,,,,,
11/22/2018 0040,9.4,10.3,10.98,274,,,,,,,,
11/22/2018 0050,8.9,9.75,10.39,266,,,,,,,,
11/22/2018 0100,8.9,9.75,10.39,261,,,,,,,,
11/22/2018 0110,9.8,10.74,11.45,254,,,,,,,,
11/22/2018 0120,9.5,10.41,11.1,261,,,,,,,,
11/22/2018 0130,9.6,10.52,11.21,264,,,,,,,,
11/22/2018 0140,9.6,10.52,11.21,260,,,,,,,,
11/22/2018 0150,9.6,10.52,11.21,260,,,,,,,,
11/22/2018 0200,9.8,10.74,11.45,271,,,,,,,,
11/22/2018 0210,9.6,10.52,11.21,265,,,,,,,,
11/22/2018 0220,9.7,10.63,11.33,268,,,,,,,,
11/22/2018 0230,10.1,11.07,11.81,276,,,,,,,,
11/22/2018 0240,11.5,12.62,13.47,294,,,,,,,,
11/22/2018 0250,9.6,10.52,11.21,292,,,,,,,,
11/22/2018 0300,11.1,12.18,12.99,293,,,,,,,,
11/22/2018 0310,10.5,11.51,12.28,283,,,,,,,,
11/22/2018 0320,10.3,11.29,12.04,271,,,,,,,,
11/22/2018 0330,10.1,11.07,11.81,264,,,,,,,,
11/22/2018 0340,10,10.96,11.69,272,,,,,,,,
11/22/2018 0350,9.6,10.52,11.21,285,,,,,,,,
11/22/2018 0400,11.1,12.18,12.99,302,,,,,,,,
11/22/2018 0410,11.3,12.4,13.23,301,,,,,,,,
11/22/2018 0420,11.9,13.06,13.94,305,,,,,,,,
11/22/2018 0430,11.6,12.73,13.58,306,,,,,,,,
11/22/2018 0440,11.7,12.84,13.7,306,,,,,,,,
11/22/2018 0450,11.7,12.84,13.7,310,,,,,,,,
11/22/2018 0500,11.7,12.84,13.7,306,,,,,,,,
11/22/2018 0510,11.3,12.4,13.23,307,,,,,,,,
11/22/2018 0520,11,12.07,12.87,301,,,,,,,,
11/22/2018 0530,11.2,12.29,13.11,302,,,,,,,,
11/22/2018 0540,10.9,11.96,12.75,301,,,,,,,,
11/22/2018 0550,10.9,11.96,12.75,297,,,,,,,,
11/22/2018 0600,10.3,11.29,12.04,304,,,,,,,,
11/22/2018 0610,10.7,11.73,12.52,304,,,,,,,,
11/22/2018 0620,11.6,12.73,13.58,315,,,,,,,,
11/22/2018 0630,10.9,11.96,12.75,307,,,,,,,,
11/22/2018 0640,8.1,8.86,9.44,297,,,,,,,,
11/22/2018 0650,9,9.86,10.5,298,,,,,,,,
11/22/2018 0700,11.4,12.51,13.35,292,,,,,,,,
11/22/2018 0710,10.2,11.18,11.92,297,,,,,,,,
11/22/2018 0720,9.8,10.74,11.45,286,,,,,,,,
11/22/2018 0730,11.1,12.18,12.99,289,,,,,,,,
